,AGE,GENDER,CHILD_TOTAL,DEPENDANTS,SOCSTATUS_WORK_FL,SOCSTATUS_PENS_FL,PERSONAL_INCOME,AGREEMENT_RK,TARGET,LOAN_NUM_TOTAL_x,LOAN_NUM_TOTAL_y,LOAN_NUM_CLOSED
3528,27,1,0,0,1,0,10000.0,62171875.0,0.0,1.0,1.0,1.0
3529,40,0,2,2,1,0,10600.0,62938610.0,0.0,1.0,1.0,1.0
3530,41,0,2,2,1,0,35000.0,62234593.0,0.0,1.0,1.0,1.0
3531,28,1,0,0,1,0,30000.0,74021383.0,1.0,1.0,1.0,1.0
3532,28,0,2,2,1,0,15000.0,62250095.0,0.0,1.0,1.0,1.0
3533,38,1,1,1,1,0,15000.0,62770964.0,0.0,1.0,1.0,1.0
3534,35,1,2,2,1,0,10000.0,66979319.0,0.0,1.0,1.0,1.0
3535,28,1,0,0,1,0,10000.0,66894170.0,0.0,1.0,1.0,1.0
3536,51,0,5,0,1,0,16000.0,62482423.0,0.0,1.0,1.0,1.0
3537,61,1,2,0,0,1,8000.0,63891518.0,0.0,1.0,1.0,1.0
3539,40,1,3,3,1,0,7000.0,74185686.0,1.0,5.0,5.0,5.0
3540,58,1,0,0,0,1,4300.0,62614766.0,0.0,1.0,1.0,1.0
3541,54,1,4,1,1,1,16800.0,73850835.0,1.0,1.0,1.0,1.0
3542,42,0,1,0,1,0,10000.0,66412142.0,0.0,2.0,2.0,2.0
3543,42,0,0,1,1,0,20000.0,63093534.0,0.0,1.0,1.0,1.0
3544,35,0,2,2,1,0,15000.0,74481186.0,1.0,3.0,3.0,3.0
3546,37,1,0,0,1,0,7000.0,66658466.0,0.0,4.0,4.0,4.0
3547,27,1,0,0,1,0,17000.0,63091429.0,0.0,1.0,1.0,1.0
3548,52,1,0,0,1,0,11000.0,61519635.0,0.0,1.0,1.0,1.0
3549,57,1,0,0,1,1,9000.0,67174957.0,0.0,3.0,3.0,3.0
3550,31,1,0,0,1,0,10000.0,67542872.0,0.0,1.0,1.0,1.0
3551,32,1,1,1,1,0,4300.0,66838366.0,1.0,1.0,1.0,1.0
3553,50,1,0,0,1,0,92000.0,74272604.0,0.0,1.0,1.0,1.0
3555,34,1,3,3,1,0,10000.0,65202741.0,1.0,1.0,1.0,1.0
3556,24,1,0,0,1,0,15000.0,75026462.0,0.0,1.0,1.0,1.0
3558,52,1,0,0,1,0,8500.0,67226497.0,0.0,1.0,1.0,1.0
3559,27,1,1,1,1,0,10000.0,63312792.0,1.0,1.0,1.0,1.0
3560,31,0,0,0,1,0,13000.0,66660201.0,0.0,3.0,3.0,3.0
3561,35,1,2,2,1,0,27000.0,64909916.0,0.0,1.0,1.0,1.0
3562,31,1,1,1,1,0,13000.0,61415905.0,0.0,1.0,1.0,1.0
3563,43,1,1,0,1,0,6000.0,67534827.0,0.0,1.0,1.0,1.0
3564,53,1,0,0,1,0,14000.0,62482848.0,0.0,1.0,1.0,1.0
3565,26,0,0,0,1,0,9000.0,61290817.0,0.0,1.0,1.0,1.0
3566,30,1,1,1,1,0,9000.0,66433331.0,0.0,2.0,2.0,2.0
3567,40,1,0,0,1,0,8000.0,66713192.0,0.0,5.0,5.0,5.0
3568,55,0,2,0,0,1,4950.0,62144142.0,1.0,1.0,1.0,1.0
3569,29,0,1,1,1,0,15000.0,66895138.0,0.0,2.0,2.0,2.0
3570,36,0,1,1,1,0,10000.0,74953277.0,0.0,2.0,2.0,2.0
3572,49,1,2,0,1,0,5200.0,64366466.0,0.0,1.0,1.0,1.0
3573,64,1,0,0,0,1,10000.0,61834257.0,0.0,1.0,1.0,1.0
3574,35,1,2,2,1,0,9000.0,66078109.0,0.0,1.0,1.0,1.0
3575,25,0,2,2,1,0,9500.0,66962216.0,1.0,2.0,2.0,2.0
3576,49,0,2,1,1,0,18000.0,62808192.0,1.0,1.0,1.0,1.0
3577,43,1,1,1,1,0,8000.0,59927690.0,0.0,1.0,1.0,1.0
3579,61,1,0,0,0,1,7000.0,61853742.0,0.0,1.0,1.0,1.0
3580,56,1,0,0,1,0,12500.0,67097069.0,0.0,2.0,2.0,2.0
3581,31,1,1,1,1,0,12000.0,72294021.0,0.0,1.0,1.0,1.0
3582,58,1,2,0,1,1,10000.0,60394328.0,0.0,1.0,1.0,1.0
3583,28,1,2,2,1,0,6500.0,61958203.0,0.0,1.0,1.0,1.0
3584,58,0,0,0,0,1,9000.0,65218025.0,0.0,1.0,1.0,1.0
3585,63,1,0,0,0,1,12000.0,74550092.0,0.0,1.0,1.0,1.0
3586,27,1,0,0,1,0,4500.0,62016178.0,0.0,1.0,1.0,1.0
3588,35,1,1,1,1,0,8000.0,59968635.0,0.0,1.0,1.0,1.0
3589,36,1,1,1,1,0,22000.0,74649985.0,0.0,1.0,1.0,1.0
3590,32,1,1,1,1,0,11000.0,66665738.0,0.0,4.0,4.0,4.0
3591,30,0,0,0,1,0,15000.0,66432306.0,0.0,4.0,4.0,4.0
3592,26,0,1,1,1,0,10000.0,63637235.0,0.0,1.0,1.0,1.0
3593,30,0,2,2,1,0,15000.0,67097062.0,1.0,3.0,3.0,3.0
3594,44,1,1,1,1,0,8000.0,67020954.0,0.0,1.0,1.0,1.0
3595,28,1,0,0,1,0,20000.0,61918478.0,0.0,2.0,2.0,2.0
3596,33,0,1,2,1,0,25000.0,61378249.0,0.0,1.0,1.0,1.0
3597,50,0,1,0,1,0,20000.0,66774155.0,0.0,1.0,1.0,1.0
3598,48,1,0,0,1,0,35000.0,67007555.0,0.0,1.0,1.0,1.0
3599,57,0,2,0,1,0,13000.0,62374011.0,0.0,1.0,1.0,1.0
3600,54,1,1,0,0,1,6000.0,61160598.0,0.0,1.0,1.0,1.0
3601,47,0,2,0,1,0,11000.0,72288914.0,0.0,1.0,1.0,1.0
3602,39,1,1,1,1,0,12000.0,62128180.0,0.0,1.0,1.0,1.0
3603,36,1,1,1,1,0,30000.0,62370541.0,0.0,1.0,1.0,1.0
3604,53,1,2,0,0,1,8000.0,74663774.0,0.0,2.0,2.0,2.0
3605,29,0,1,1,1,0,26000.0,63602610.0,1.0,1.0,1.0,1.0
3606,30,0,0,0,1,0,16000.0,61443412.0,0.0,2.0,2.0,2.0
3607,60,0,0,0,0,1,6000.0,61382320.0,0.0,1.0,1.0,1.0
3608,44,1,4,1,1,0,5000.0,63998529.0,0.0,1.0,1.0,1.0
3609,47,1,1,1,1,0,5000.0,60388521.0,0.0,1.0,1.0,1.0
3610,47,1,1,1,1,0,11000.0,60105793.0,1.0,1.0,1.0,1.0
3611,61,1,0,0,0,1,5800.0,75014959.0,0.0,1.0,1.0,1.0
3612,28,0,0,0,1,0,13000.0,62165589.0,0.0,1.0,1.0,1.0
3613,33,1,2,2,1,0,25000.0,67092863.0,0.0,2.0,2.0,2.0
3614,44,1,0,0,1,0,13000.0,74819278.0,0.0,1.0,1.0,1.0
3615,62,1,0,0,0,1,9000.0,66325380.0,0.0,2.0,2.0,2.0
3616,52,1,0,0,1,0,10000.0,72281249.0,0.0,1.0,1.0,1.0
3617,34,1,2,2,1,0,10000.0,61382549.0,0.0,1.0,1.0,1.0
3618,65,1,2,0,0,1,6700.0,74945814.0,0.0,1.0,1.0,1.0
3619,31,1,2,2,1,0,6000.0,61127169.0,0.0,1.0,1.0,1.0
3620,60,0,1,0,1,0,11500.0,61845642.0,0.0,1.0,1.0,1.0
3621,32,1,1,1,1,0,15000.0,61316510.0,0.0,1.0,1.0,1.0
3622,53,1,0,0,1,0,6000.0,63333939.0,0.0,1.0,1.0,1.0
3624,46,1,2,0,1,0,16000.0,61105035.0,0.0,1.0,1.0,1.0
3625,44,0,1,1,1,0,15000.0,67085025.0,0.0,4.0,4.0,4.0
3626,37,1,2,2,1,0,10000.0,67202062.0,0.0,1.0,1.0,1.0
3627,36,1,1,1,1,0,8000.0,66195187.0,0.0,1.0,1.0,1.0
3628,63,0,2,0,0,1,5000.0,59923557.0,0.0,1.0,1.0,1.0
3629,35,0,0,0,1,0,15000.0,75072009.0,0.0,1.0,1.0,1.0
3630,53,1,2,0,1,0,19000.0,63905239.0,0.0,1.0,1.0,1.0
3631,53,1,2,0,0,1,20000.0,62375499.0,0.0,1.0,1.0,1.0
3632,55,1,1,0,1,0,10000.0,63603818.0,0.0,1.0,1.0,1.0
3633,32,0,2,2,1,0,9000.0,67526748.0,1.0,1.0,1.0,1.0
3634,35,1,0,0,1,0,18000.0,61231074.0,0.0,1.0,1.0,1.0
3635,53,0,2,0,0,1,12000.0,60446112.0,0.0,1.0,1.0,1.0
3636,34,1,1,1,1,0,11000.0,66658379.0,0.0,2.0,2.0,2.0
3637,53,1,1,0,1,0,10000.0,62178372.0,0.0,1.0,1.0,1.0
3638,60,1,1,0,1,1,22000.0,67027135.0,0.0,2.0,2.0,2.0
3639,48,1,2,0,1,0,5000.0,74192378.0,0.0,3.0,3.0,3.0
3640,35,1,1,1,1,0,10000.0,61938012.0,0.0,1.0,1.0,1.0
3641,45,1,1,0,1,0,10000.0,66589706.0,0.0,2.0,2.0,2.0
3642,27,0,1,1,1,0,15000.0,62994215.0,0.0,1.0,1.0,1.0
3644,51,1,0,0,1,0,14000.0,61968716.0,0.0,1.0,1.0,1.0
3645,33,1,0,0,1,0,9000.0,73815822.0,0.0,1.0,1.0,1.0
3647,29,0,0,0,1,0,20000.0,67140159.0,0.0,2.0,2.0,2.0
3648,28,0,1,1,1,0,26000.0,67170553.0,0.0,3.0,3.0,3.0
3649,54,1,2,1,1,0,20000.0,61253040.0,0.0,1.0,1.0,1.0
3650,21,1,1,1,1,0,8000.0,65486914.0,0.0,1.0,1.0,1.0
3651,61,1,0,0,1,1,9000.0,65225246.0,0.0,1.0,1.0,1.0
3652,52,0,0,0,1,0,15000.0,67010150.0,0.0,1.0,1.0,1.0
3653,58,1,0,0,0,1,4500.0,62081110.0,0.0,1.0,1.0,1.0
3654,64,1,2,0,1,1,10000.0,75277576.0,0.0,2.0,2.0,2.0
3655,48,0,1,1,1,0,17000.0,64587065.0,0.0,1.0,1.0,1.0
3656,43,1,2,1,1,0,30000.0,62034368.0,0.0,1.0,1.0,1.0
3657,58,0,0,0,1,1,18000.0,60109641.0,0.0,1.0,1.0,1.0
3658,62,1,0,0,0,1,15000.0,62432900.0,0.0,1.0,1.0,1.0
3659,56,1,1,0,0,1,6800.0,64906247.0,0.0,1.0,1.0,1.0
3660,32,1,0,0,1,0,10000.0,60474698.0,0.0,3.0,3.0,3.0
3661,52,1,2,0,0,1,7500.0,62595498.0,0.0,1.0,1.0,1.0
3663,53,1,0,0,1,0,7000.0,62437950.0,0.0,1.0,1.0,1.0
3665,32,1,1,1,1,0,8000.0,66907231.0,0.0,1.0,1.0,1.0
3666,50,1,1,1,1,0,9000.0,61964930.0,0.0,1.0,1.0,1.0
3668,23,1,2,2,1,0,19000.0,66188637.0,0.0,1.0,1.0,1.0
3670,58,1,0,0,0,1,10000.0,60098419.0,0.0,1.0,1.0,1.0
3671,62,1,2,0,0,1,10400.0,67145055.0,0.0,2.0,2.0,2.0
3672,26,1,2,2,1,0,5000.0,65497180.0,0.0,1.0,1.0,1.0
3673,57,1,2,0,1,1,14000.0,75015777.0,0.0,2.0,2.0,2.0
3674,23,1,0,0,1,0,8000.0,62247210.0,0.0,2.0,2.0,2.0
3675,44,1,2,2,1,0,6000.0,61122212.0,0.0,1.0,1.0,1.0
3676,47,0,0,0,1,0,23000.0,74825183.0,1.0,1.0,1.0,1.0
3677,59,1,3,0,0,1,5800.0,74168801.0,0.0,2.0,2.0,2.0
3678,26,1,1,1,1,0,10000.0,66194750.0,0.0,1.0,1.0,1.0
3679,33,1,1,1,1,0,6200.0,66968703.0,0.0,2.0,2.0,2.0
3680,55,1,2,0,1,1,21000.0,60392514.0,0.0,1.0,1.0,1.0
3681,42,1,1,0,1,0,15000.0,60387308.0,0.0,1.0,1.0,1.0
3683,41,0,0,1,1,0,25000.0,66698229.0,1.0,1.0,1.0,1.0
3684,36,1,1,0,1,0,14000.0,66770460.0,0.0,2.0,2.0,2.0
3685,51,1,1,1,1,0,7500.0,61355991.0,0.0,1.0,1.0,1.0
3686,38,1,1,1,1,0,15000.0,64463995.0,0.0,1.0,1.0,1.0
3687,52,1,2,0,1,0,15000.0,67445964.0,0.0,1.0,1.0,1.0
3688,39,1,1,1,1,0,10000.0,67324041.0,1.0,3.0,3.0,3.0
3689,39,1,1,0,1,0,10000.0,66925328.0,0.0,1.0,1.0,1.0
3690,44,1,1,0,1,0,11000.0,75211368.0,0.0,2.0,2.0,2.0
3691,33,1,2,2,1,0,25000.0,64913624.0,0.0,1.0,1.0,1.0
3692,54,0,3,0,1,0,15000.0,74984593.0,0.0,1.0,1.0,1.0
3693,37,1,3,3,1,0,24000.0,74957218.0,0.0,1.0,1.0,1.0
3694,48,1,2,1,1,0,15000.0,66850940.0,0.0,2.0,2.0,2.0
3695,43,1,1,1,1,0,7000.0,61526771.0,0.0,1.0,1.0,1.0
3696,31,0,0,0,1,0,12000.0,62146485.0,0.0,1.0,1.0,1.0
3697,44,0,0,0,1,0,7000.0,61958239.0,0.0,1.0,1.0,1.0
3698,43,0,3,1,1,0,12000.0,60059809.0,0.0,1.0,1.0,1.0
3699,32,1,1,1,1,0,10000.0,74962556.0,0.0,1.0,1.0,1.0
3700,49,1,3,1,1,0,7000.0,74193353.0,0.0,1.0,1.0,1.0
3701,39,1,1,0,1,0,36000.0,61932650.0,0.0,1.0,1.0,1.0
3702,27,1,1,1,1,0,7000.0,62263880.0,0.0,1.0,1.0,1.0
3703,42,0,1,1,1,0,15000.0,64468326.0,0.0,1.0,1.0,1.0
3704,41,1,0,0,1,0,11000.0,66757319.0,0.0,1.0,1.0,1.0
3705,47,1,2,0,1,0,9000.0,62089620.0,0.0,1.0,1.0,1.0
3708,29,1,2,2,1,0,8000.0,64899434.0,0.0,1.0,1.0,1.0
3709,40,0,3,2,1,0,15000.0,62261225.0,1.0,2.0,2.0,2.0
3710,29,1,1,1,1,0,23000.0,67224957.0,0.0,1.0,1.0,1.0
3711,39,0,1,3,1,0,17000.0,61243125.0,0.0,1.0,1.0,1.0
3712,51,0,0,0,1,0,10000.0,62183041.0,0.0,1.0,1.0,1.0
3713,39,1,2,2,1,0,8000.0,61290481.0,0.0,1.0,1.0,1.0
3714,28,1,1,1,1,0,10000.0,62496555.0,1.0,1.0,1.0,1.0
3715,25,0,2,2,1,0,20000.0,66775080.0,0.0,3.0,3.0,3.0
3716,39,1,1,0,1,0,8000.0,65200707.0,0.0,1.0,1.0,1.0
3717,32,1,1,1,1,0,12000.0,61841614.0,0.0,1.0,1.0,1.0
3718,47,1,2,0,1,0,15000.0,66196827.0,0.0,1.0,1.0,1.0
3720,31,1,0,0,1,0,7000.0,61532595.0,0.0,1.0,1.0,1.0
3721,27,1,1,1,1,0,6000.0,63919927.0,0.0,1.0,1.0,1.0
3722,23,1,0,0,1,0,12000.0,65413850.0,0.0,3.0,3.0,3.0
3723,54,0,3,0,1,0,4330.0,74949236.0,1.0,1.0,1.0,1.0
3724,50,1,2,0,1,0,12000.0,60107768.0,0.0,1.0,1.0,1.0
3725,53,0,2,0,1,0,15000.0,66191302.0,0.0,1.0,1.0,1.0
3726,29,0,1,1,1,0,20000.0,61372165.0,0.0,1.0,1.0,1.0
3728,50,1,0,0,1,0,8000.0,61955559.0,0.0,1.0,1.0,1.0
3729,34,0,3,3,1,0,20000.0,62246131.0,0.0,2.0,2.0,2.0
3730,32,1,1,1,1,0,15000.0,64911884.0,0.0,1.0,1.0,1.0
3731,54,1,2,0,1,0,18000.0,64367137.0,0.0,1.0,1.0,1.0
3732,23,0,1,1,1,0,15000.0,60454793.0,0.0,1.0,1.0,1.0
3733,50,1,1,1,1,0,6000.0,74543967.0,0.0,1.0,1.0,1.0
3734,26,1,1,1,1,0,15000.0,66927744.0,0.0,1.0,1.0,1.0
3735,47,0,0,0,1,0,19000.0,64845138.0,0.0,1.0,1.0,1.0
3736,45,1,3,0,1,0,9000.0,66193667.0,0.0,1.0,1.0,1.0
3737,48,1,1,1,1,0,20000.0,61855175.0,0.0,1.0,1.0,1.0
3738,38,0,2,2,1,0,25000.0,64834181.0,0.0,1.0,1.0,1.0
3739,47,1,2,1,1,0,13000.0,73846507.0,0.0,1.0,1.0,1.0
3740,25,0,0,0,1,0,23000.0,61128088.0,0.0,1.0,1.0,1.0
3741,66,1,1,0,0,1,8000.0,62095178.0,0.0,1.0,1.0,1.0
3742,56,1,6,1,1,1,18700.0,74641291.0,0.0,6.0,6.0,6.0
3743,47,1,0,0,1,0,15000.0,62484819.0,1.0,1.0,1.0,1.0
3744,45,1,0,0,1,0,8200.0,61461238.0,0.0,2.0,2.0,2.0
3745,42,1,2,1,1,0,17000.0,63895584.0,0.0,1.0,1.0,1.0
3746,34,0,1,1,1,0,17000.0,67174881.0,0.0,1.0,1.0,1.0
3747,53,1,1,0,1,0,8000.0,62485450.0,0.0,1.0,1.0,1.0
3748,34,1,1,1,1,0,8000.0,66889217.0,0.0,1.0,1.0,1.0
3749,46,1,2,0,1,0,8000.0,64443431.0,0.0,1.0,1.0,1.0
3750,58,1,2,0,0,1,6500.0,60115444.0,0.0,1.0,1.0,1.0
3751,22,0,0,0,1,0,11000.0,64445857.0,0.0,1.0,1.0,1.0
3752,38,0,2,2,1,0,20000.0,61353451.0,0.0,1.0,1.0,1.0
3753,37,0,1,2,1,0,18600.0,60101751.0,0.0,1.0,1.0,1.0
3754,30,1,2,2,1,0,4000.0,64566381.0,0.0,1.0,1.0,1.0
3755,30,0,1,2,1,0,8000.0,62235172.0,0.0,1.0,1.0,1.0
3756,36,0,2,2,1,0,14000.0,73849233.0,0.0,2.0,2.0,2.0
3757,34,1,2,2,1,0,9300.0,66740885.0,0.0,7.0,7.0,7.0
3758,51,0,1,0,1,0,18000.0,63314566.0,0.0,1.0,1.0,1.0
3759,49,1,1,0,1,0,8000.0,67540917.0,0.0,1.0,1.0,1.0
3760,55,1,1,0,1,0,15000.0,74644858.0,0.0,1.0,1.0,1.0
3761,64,0,0,0,1,0,45000.0,61132098.0,0.0,1.0,1.0,1.0
3762,24,1,0,0,1,0,8300.0,73820306.0,0.0,1.0,1.0,1.0
3763,50,1,1,0,1,0,6000.0,63314238.0,0.0,1.0,1.0,1.0
3764,42,1,1,1,1,0,11000.0,61352559.0,0.0,1.0,1.0,1.0
3765,27,1,1,1,1,0,9500.0,63601316.0,0.0,1.0,1.0,1.0
3766,33,1,3,3,1,0,18000.0,62081311.0,0.0,1.0,1.0,1.0
3767,38,1,3,0,1,0,10000.0,64467669.0,1.0,1.0,1.0,1.0
3768,32,1,1,1,1,0,5000.0,62609227.0,0.0,1.0,1.0,1.0
3769,41,0,3,3,1,0,7000.0,62015695.0,0.0,1.0,1.0,1.0
3770,47,1,0,0,1,0,15000.0,64829768.0,0.0,1.0,1.0,1.0
3771,22,1,0,0,1,0,8000.0,66889336.0,0.0,1.0,1.0,1.0
3772,64,1,0,0,0,1,7000.0,65384764.0,0.0,2.0,2.0,2.0
3773,26,1,0,0,1,0,25000.0,64367257.0,1.0,1.0,1.0,1.0
3774,47,1,0,0,1,0,10000.0,64911501.0,0.0,1.0,1.0,1.0
3775,58,1,1,0,0,1,8000.0,64563745.0,0.0,1.0,1.0,1.0
3776,37,0,1,1,1,0,10000.0,60053884.0,0.0,1.0,1.0,1.0
3777,52,0,1,1,1,0,7000.0,61849208.0,0.0,1.0,1.0,1.0
3778,54,1,1,0,1,0,25000.0,74831270.0,0.0,1.0,1.0,1.0
3779,49,1,2,0,1,0,5000.0,59915134.0,0.0,1.0,1.0,1.0
3780,47,0,1,1,1,0,50000.0,61164336.0,0.0,1.0,1.0,1.0
3781,41,1,1,1,1,0,15000.0,67326596.0,0.0,1.0,1.0,1.0
3782,63,0,1,0,0,1,6200.0,62369521.0,0.0,1.0,1.0,1.0
3783,55,0,2,0,1,0,15000.0,67083257.0,0.0,2.0,2.0,2.0
3784,49,1,0,0,1,0,5000.0,61116200.0,0.0,1.0,1.0,1.0
3785,25,1,0,0,1,0,17000.0,67335359.0,0.0,1.0,1.0,1.0
3786,28,1,0,0,1,0,9200.0,62595861.0,0.0,1.0,1.0,1.0
3787,28,0,1,1,1,0,11000.0,63588418.0,0.0,1.0,1.0,1.0
3788,41,1,3,3,1,0,18200.0,75073568.0,0.0,1.0,1.0,1.0
3789,40,0,1,1,1,0,45000.0,61232566.0,0.0,1.0,1.0,1.0
3790,34,0,0,0,1,0,20000.0,67318921.0,0.0,1.0,1.0,1.0
3791,53,1,2,0,1,0,15000.0,61467126.0,0.0,1.0,1.0,1.0
3792,31,1,1,1,1,0,12000.0,65211196.0,0.0,1.0,1.0,1.0
3793,35,1,1,1,1,0,18000.0,62443883.0,0.0,1.0,1.0,1.0
3794,58,1,1,0,0,1,12000.0,62252590.0,0.0,2.0,2.0,2.0
3795,28,0,1,1,1,0,25000.0,61033993.0,0.0,1.0,1.0,1.0
3796,49,1,0,0,1,0,5000.0,74193651.0,0.0,2.0,2.0,2.0
3798,55,1,1,1,1,0,9000.0,74167518.0,1.0,1.0,1.0,1.0
3799,36,1,2,1,1,0,6000.0,72282907.0,0.0,1.0,1.0,1.0
3800,23,0,0,0,1,0,5500.0,59931442.0,0.0,1.0,1.0,1.0
3801,34,0,0,0,1,0,9500.0,67095411.0,0.0,4.0,4.0,4.0
3802,32,1,1,1,1,0,15000.0,64354130.0,0.0,1.0,1.0,1.0
3803,37,1,2,1,1,0,9000.0,61359122.0,0.0,1.0,1.0,1.0
3804,40,0,1,2,1,0,28000.0,67313650.0,0.0,1.0,1.0,1.0
3805,55,0,2,0,1,0,8000.0,66977489.0,1.0,1.0,1.0,1.0
3806,52,1,2,0,0,1,17000.0,62140655.0,0.0,1.0,1.0,1.0
3807,36,0,2,2,1,0,20000.0,65228837.0,0.0,1.0,1.0,1.0
3808,58,0,2,1,1,0,10000.0,74555432.0,0.0,2.0,2.0,2.0
3809,35,0,2,2,1,0,20000.0,64823677.0,0.0,1.0,1.0,1.0
3810,29,1,2,2,1,0,13000.0,63917994.0,0.0,1.0,1.0,1.0
3811,55,1,2,0,0,1,6500.0,64910863.0,0.0,1.0,1.0,1.0
3812,35,0,0,0,1,0,8000.0,61117794.0,0.0,1.0,1.0,1.0
3813,23,1,0,0,1,0,16500.0,67170920.0,0.0,1.0,1.0,1.0
3814,49,1,2,0,1,0,10000.0,61020872.0,0.0,2.0,2.0,2.0
3815,32,1,2,2,1,0,9000.0,61959317.0,0.0,1.0,1.0,1.0
3817,27,1,1,1,1,0,6000.0,61143246.0,0.0,1.0,1.0,1.0
3818,57,1,2,0,1,1,12000.0,67416196.0,0.0,1.0,1.0,1.0
3819,57,0,1,1,1,1,15000.0,62022989.0,0.0,1.0,1.0,1.0
3820,25,1,1,1,1,0,10000.0,66842010.0,0.0,2.0,2.0,2.0
3821,35,1,2,2,1,0,48000.0,62135230.0,0.0,1.0,1.0,1.0
3822,23,0,1,1,1,0,9500.0,72296460.0,0.0,1.0,1.0,1.0
3823,52,1,0,0,0,1,5700.0,63313708.0,0.0,1.0,1.0,1.0
3824,24,0,0,0,1,0,15000.0,61535742.0,0.0,1.0,1.0,1.0
3825,32,1,3,3,1,0,9000.0,67090124.0,1.0,2.0,2.0,2.0
3826,48,1,0,0,1,0,6000.0,61041653.0,0.0,1.0,1.0,1.0
3827,52,1,0,0,1,1,10000.0,61537191.0,0.0,1.0,1.0,1.0
3828,49,0,2,0,1,0,30000.0,62383850.0,0.0,1.0,1.0,1.0
3830,51,0,2,0,1,0,20000.0,60050237.0,0.0,1.0,1.0,1.0
3831,48,1,1,1,1,0,18000.0,75274334.0,1.0,1.0,1.0,1.0
3832,47,0,0,0,1,0,18000.0,61857595.0,0.0,1.0,1.0,1.0
3833,33,1,3,3,1,0,6100.0,64586663.0,0.0,1.0,1.0,1.0
3834,44,0,2,2,1,0,17000.0,66919329.0,0.0,4.0,4.0,4.0
3835,37,1,1,1,1,0,7300.0,59923165.0,0.0,1.0,1.0,1.0
3836,36,1,1,1,1,0,10000.0,67218337.0,0.0,1.0,1.0,1.0
3837,57,1,0,0,0,1,8000.0,61957584.0,0.0,1.0,1.0,1.0
3838,34,0,1,0,1,0,15000.0,61250834.0,0.0,1.0,1.0,1.0
3839,27,0,1,1,1,0,14000.0,60093245.0,0.0,1.0,1.0,1.0
3840,24,1,1,1,1,0,10000.0,74655226.0,0.0,2.0,2.0,2.0
3841,34,0,2,2,1,0,20000.0,74828046.0,0.0,1.0,1.0,1.0
3842,54,1,0,0,1,1,18000.0,67210825.0,0.0,1.0,1.0,1.0
3843,39,1,1,1,1,0,28000.0,67083740.0,0.0,4.0,4.0,4.0
3844,36,0,2,2,1,0,12000.0,64282476.0,0.0,1.0,1.0,1.0
3845,45,0,2,1,1,0,7500.0,66708796.0,1.0,1.0,1.0,1.0
3846,35,1,2,1,1,0,6000.0,64552617.0,1.0,1.0,1.0,1.0
3847,30,0,1,1,1,0,15500.0,61128051.0,0.0,1.0,1.0,1.0
3848,50,1,1,0,1,0,5000.0,61915602.0,1.0,1.0,1.0,1.0
3849,52,0,0,0,0,1,9900.0,63994191.0,0.0,1.0,1.0,1.0
3850,26,1,2,2,1,0,9000.0,66158234.0,0.0,1.0,1.0,1.0
3851,44,1,2,1,1,0,5000.0,66326023.0,0.0,2.0,2.0,2.0
3852,51,0,0,0,1,0,5000.0,66085945.0,0.0,1.0,1.0,1.0
3854,32,1,1,1,1,0,15000.0,67543545.0,0.0,1.0,1.0,1.0
3855,59,1,1,0,1,0,8500.0,59921843.0,0.0,1.0,1.0,1.0
3856,62,1,0,0,1,1,12000.0,63916995.0,0.0,1.0,1.0,1.0
3857,38,1,2,2,1,0,8000.0,72297995.0,0.0,1.0,1.0,1.0
3858,39,1,0,0,1,1,30000.0,64600307.0,0.0,1.0,1.0,1.0
3859,47,1,0,0,1,0,8000.0,67148730.0,0.0,2.0,2.0,2.0
3860,42,0,5,4,1,0,15000.0,64454150.0,1.0,1.0,1.0,1.0
3862,37,1,2,2,1,0,4500.0,61520596.0,0.0,1.0,1.0,1.0
3863,39,0,1,1,1,0,16000.0,63634593.0,0.0,1.0,1.0,1.0
3864,43,1,3,1,1,0,8000.0,67411502.0,0.0,1.0,1.0,1.0
3865,60,0,2,0,0,1,8000.0,66521389.0,0.0,1.0,1.0,1.0
3866,40,1,2,1,1,0,12000.0,61426254.0,0.0,1.0,1.0,1.0
3867,29,0,1,2,1,0,24000.0,67413947.0,0.0,1.0,1.0,1.0
3868,30,1,2,2,1,0,5000.0,61238459.0,1.0,1.0,1.0,1.0
3869,55,1,4,0,1,0,4000.0,62427575.0,0.0,1.0,1.0,1.0
3871,52,1,4,0,1,0,9000.0,59910525.0,0.0,2.0,2.0,2.0
3872,63,1,0,0,0,1,7500.0,67413181.0,0.0,1.0,1.0,1.0
3873,42,1,2,0,1,0,8000.0,75288326.0,0.0,1.0,1.0,1.0
3874,55,1,3,0,1,0,20000.0,72284680.0,0.0,1.0,1.0,1.0
3875,58,1,3,0,0,1,10000.0,74184275.0,0.0,1.0,1.0,1.0
3876,25,1,0,0,1,0,10000.0,67223066.0,0.0,2.0,2.0,2.0
3877,29,0,0,0,1,0,15000.0,64429566.0,0.0,1.0,1.0,1.0
3878,30,0,1,1,1,0,9000.0,66970864.0,0.0,1.0,1.0,1.0
3879,22,1,2,2,1,0,7000.0,66200872.0,0.0,1.0,1.0,1.0
3880,34,1,2,2,1,0,8500.0,61383153.0,0.0,1.0,1.0,1.0
3881,41,1,1,1,1,0,15000.0,66529791.0,0.0,3.0,3.0,3.0
3882,63,1,3,0,0,1,3200.0,74171853.0,0.0,1.0,1.0,1.0
3883,58,1,0,0,1,1,10000.0,62484529.0,0.0,1.0,1.0,1.0
